ID,Text,Age,Gender,Physical,Race,Religion,Others
1582,"tapos iboboto nyo pq ang intsik para ituloy ang sinimulang ka traiduran ng demonyo nyong presidente. Puro kayo mga tanga, gago, bobo. Ang sarap nyong pagtatadyakan.",0,0,0,1,0,0
1583,Lord ang bobo talaga ng mga straight people na religion fanatics tangina ang sarap sayawan ng kordero ng diyos hanggang umiyak sila huhUHuhuHuhuHU STOP ACTING LIKE YOUR COMMUNITY EXPERIENCES OPPRESSION LIKE THE LGBT COMMUNITY DOES WHY DOES IT ALWAYS HAVE TO BE ABOUT YOU GUYS 😭,0,1,0,0,1,0
1584,Tanginang mga baby bra warriors to??? Kung Makaasta akala mo ang tatanda na eh. PALAMUNIN LNG KAYO NG PAMILYA NYO HOY,1,0,0,0,0,0
1585,Mga putangina nyo katoliko kayo mga wala kayong utak puro kayo dada,0,0,0,0,1,0
1586,TANGINA MO DIN! Bat ko sisiksik sarili ko sayo unang una sa lahat bobo ka daw pangalawa ang panget mo pangatlo basura ugali mo HAHAHAHAHA! Tapos nako manahimik iniiyak mo mukang basahan na damit HAHAHAHAHAH iwwwwww literal na iwww kagaya ng ginawa mo ng dalawang beses!,0,0,1,0,0,0
1587,SARAP BANGASIN MUKHA MO PARE!!!! FEELING MO NAMAN!!!,0,0,0,0,0,1
1588,stupid fucking brainless piece of shit idiot putangina mo bobo kang chekwa ka nakakahita fucking stupid fucking fuck shit fuck idiot bobo tangina mo hahahaha bobo ka talagang putangina ka,0,0,0,1,0,0
1589,"Putangina, mga pokpok na humihingi ng fling pero shy type. Pick sa struggle mga tol, sabi ni Satanas dapat isa lang pasan na kabobohan.",0,1,0,0,0,0
1590,girl gamer daw pero pabuhat naman bobo,0,1,0,0,0,0
1591,Putangina nyong matatanda kayo!! Kung kailan tumanda nag tatakeadvantage!!!,1,0,0,0,0,0
1592,PUTANGINA MO MONGOLOID TARANDTADO KA WALANG MAGUGUSTOHAN SAYO SIRAULO WALANG UTAK GAGO LETCHE,0,0,1,0,0,0
1593,Eeeee kadiri yung mga taong pumapatol sa arabo o indian guys yuck gahol na gahol lang teh?,0,0,0,1,0,0
1594,unang-una sinong kakain ng lemon popsicle putangina mga autistic ba kayo,0,0,1,0,0,0
1595,tangina nitong muslim na to na tinatakot pa kapatid ko na pumapatay tangina mo gagamit ka armas bata bata katapat mong kupal ka,0,0,0,0,1,0
1596,Everyday I'm being tested by God sarap mo talaga patayin,0,0,0,0,0,1
1597,tangina ng mga babae sa likod namin may masabi ay puta ang iingay pa hayop sakit sa tenga aasim naman,0,1,1,0,0,0
1598,ANG BOBO MO DI KA MAKAGETS. SCRIPTED NGA DIBA. GUSTO NILA KASI BATCH 2 MAKAPASOK. JUSKO! WAG KANG MAGYABANG BAKA PAGLABAS NYANG IDOL MO WALANG PROJECTS. ULOL! ISIP BATA. SIGURO MINOR KA PA. ANG BOBO MO WALA KA NAMANG ALAM.,1,0,0,0,0,0
1599,Pasalamat kang babae ka kung ang edad ko 12 yrs Magtago ka na sa tatay mong senador kiko matshing pangilinan dahil hahanapin kita gagawin kitang pokpok para gahasain. Tapos sisihin mo tatay mo. Dahil hindi ako makukulong.,1,1,0,0,0,0
1600,PUNYETA NG MGA BOSS DITO. KUNG MAY GALIT KAYO SA ISA'T-ISA HUWAG NIYONG IPADAAN SA AKIN. MAG-USAP KAYO. MAY PHONE NUMBERS NAMAN KAYO EH. O KAYA MAGSUNTUKAN KAYO SA LABAS. INIIPIT NYO KO EH TAPOS BANDANG HULI KASALANAN KO,0,0,0,0,0,1
1601,sino itong sumasadboi babaerong kupal naman,0,1,0,0,0,0
1602,Ulol tanginamo kasing itim ng balat mo yang budhi mo bobo,0,0,1,0,0,0
1603,ipit na ipit magka suso lang puta desperada,0,1,1,0,0,0
1604,"pakyu ka rin boomer, egocentric na tanga btch",1,0,0,0,0,0
1605,kadiri ka. Gusto ko brittle nuts tska igorot. Ipag uwi mo ko. Ididisplay ko sa bhay. Hahaha,0,0,0,1,0,0
1606,yung blooms noh ang lakas maka kuda tungkol sa bgyo. teh may ambag kayo sa career nila? ang kakapal manahimik kayo mga deputuh,0,0,0,0,0,1
1607,dami ulit asong ulol sa comments haha bayad daw si father ng buwis pno eh church is considered non profit org may iba naman brought up ulet abs eh cleared na ng bir na bayad lahat ng tax nila,0,0,0,0,1,0
1608,funny talaga ng mga iglesia ni cristo members na namamasko. kupal yarn,0,0,0,0,1,0
1609,god awful obnoxious teenagers are sitting in a row right behind me patayin nyo nlng ako,1,0,0,0,0,0
1610,sana maging swerte ka sa harapan ng mga bobo na lalaki,0,1,0,0,0,0
1611,ulol kamo pakyu gago tangina nyo,0,0,0,0,0,1
1612,magpakamatay ka na pakyu! mukha kang pigsa lamuyon? bwahahaha,0,0,1,0,0,0
1613,TABGINANMO JOEL WILSON BAT MOKO NIMOLESTYA NUNG BATA PAKO TSNGJNAMO HAUP KA MAMATAY KANA SANA GAGO PAKYU ULOL TARANTADO ANG OANGETBMO TNGINA MONG TANDA KA HAUP KA,0,0,1,0,0,0
1614,TANGINA NUNG 5 MINS NA CUBAO TO MAKATI GAGUHAN MGA TANGINA ANONG KABOBOHAN PAUSO NIYO,0,0,0,0,0,1
1615,THESE BORN AGAINS ARE HYPOCRITES FCK YALL,0,0,0,0,1,0
1616,Same shits lang Hindus at Muslim na pare pareho lang gusto pumatay,0,0,0,0,1,0
1617,potangina naman tong gago to nakaka bingi parang kambing yung boses paki ko sa mga pinag sasabi mong walang kwenta,0,0,0,0,0,1
1618,and dudugyot ng mga Igorot!,0,0,1,1,0,0
1619,PUTANGINA MO PILIPINAS!!! SOBRANG FVCKED UP MO!!!!!!!!!!!!,0,0,0,1,0,0
1620,Dios mio etong peklat na to khit saan c alden dun din cya. Pareho cla ni atay na prang mga asong ulol buntot ng buntot. Gurang kna ang lantod mo pa hilig magdikit dede nito. Mabait lng c alden d marunong mag pahiya sa kapwa,1,1,1,0,0,0
1621,"FEELING TRASHTALKER TONG BITCH NA TO KAPAG PINATULAN PLAYING THE VICTIM. BOBO WALANG GIRL GAMER GIRL GAMER SA DOTA. UMABOT KA NG GANYANG RANK, DI MO PA ALAM YUN?! DAPAT ALAM MO NA YUN 🤣 USAP USAPAN NA BINOBOOST LANG YANG ACCOUNT MO NG IBA GHORL 🙄",0,1,0,0,0,0
1622,tangina mo kang pari ka mamatay ka na bobo shutangina mo feeling banal,0,0,0,0,1,0
1623,"I've just been ""shooed"" away by this Kano in my restaurant. With matching flick of fingers action. Sarap duraan ng pagkain! But I won't",0,0,0,1,0,0
1624,"TANGINA MO MACKIE GUMAWA NAKO NG ACCOUNT DITO PARA ILABAS YUNG GUSTO KONG SABIHIN NA PUTANGINANG MO PAGKATAPOS MONG SABIHIN SAKIN NA MAHAL MO KO, IPAKILALA SA MAGULANG AT KAIBIGAN MO NA GIRLFRIEND MO KO, SASABIHIN MO NGAYON SAKIN NA DI MO PALA KELANGAN NG GIRLFRIEND!!! PUTANGINAAAANG SAKIT PUTA",0,0,0,0,0,1
1625,Tangina bat kasi naging pilipino pako hahaha nakakahiya,0,0,0,1,0,0
1626,Aba gago ka pala eh. Masyado kang komportable sa buhay mo ngayon kaya wala kang kakayanan maintindihan o maiconsider ang di patas na lipunan sa mga kababaihan. Pakyu kang gurang ka. Pakyu mga ninuno mo. Pakyu for many more generations to come.,1,0,0,0,0,0
1627,WALA SA EDAD ANG PAGIGING MATURE SA PAGIISIP . MINSAN UNG MATATANDA PA ANG MGA PUTANGINA.,1,0,0,0,0,0
1628,Bobo ng mga babae sa cod kasama lahat. Nilalahat ko na,0,1,0,0,0,0
1629,hirap magbiro sa hindi millenials amputa ahahahahahahhahh mga pawoke bobo naman,1,0,0,0,0,0
1630,"""tanginang mga bata to ang panget ng ugale ng mga bata ngayon wala ng respeto tangina",1,0,0,0,0,0
1631,"Alam mo? Pakyu. mukha kang tuhod na may bukol, na may sugat, na may nana.",0,0,1,0,0,0
1632,pangit mo taba taba mo di yan bagay sayo ulol,0,0,1,0,0,0
1633,ulol pakyu ako pa talaga malandi ah??? di ako desperado sa lalaki so jokes on u,0,1,0,0,0,0
1634,manahimik ka bobo kasi mas lalo mo lang sineset up idols mo 😂 palitan mo na diaper mo tanda pati utak mo na rin kasi walang silbi 😭😭,1,0,0,0,0,0
1635,karma is a thing your buddha is not. really? anong magagawa nyang tanginang rebulto na yan? hahahahha these people are nuts,0,0,0,0,1,0
1636,kadiri oh jologs tgnan mo oh parang tinorture na ilocano,0,0,0,1,0,0
1637,"New year, new you? Taba mo pa rin ulol ugh",0,0,1,0,0,0
1638,TANGINA DUTERTE PALAPIT NA ELEKSYON KAYA PINAGBABANTAAN NA ANG MEDIA TANGINA MO GAGO HALATA KA,0,0,0,0,0,1
1639,Tanginang bakla at mga babae na sobrang malandi!,0,1,0,0,0,0
1640,Tanginang bisakol to gusto updated kung nagkabalikan kami o hindi nag aabang amputa hahahahahahahahah,0,0,0,1,0,0
1641,Pag dating sa lokohan lalaki agad? sana masagasaan yung mga babaeng nag mamalinis.,0,1,0,0,0,0
1642,kadiri  kayo  putangina.  catholic  schools  are  such  a  breeding  ground  for  predators  and  pedophiles.  palibhasa  just  bc  catholic  kuno  they  think  they  have  the  moral  high  ground.  😐  disgusting  little  pigs,0,0,0,0,1,0
1643,tangina haha boomers nga naman,1,0,0,0,0,0
1644,ulol pakyu sinong niloko mo,0,0,0,0,0,1
1645,Wala kasing pinag aralan ang karamihan jan.Palibhasa mga bata at bobo pa na kinulang sa reading comprehension. Lmao ,1,0,0,0,0,0
1646,KASING PANGET MO HUMOR MO BOBO umpog mo ulo mo,0,0,1,0,0,0
1647,TANGINA KA SUMASAMBA KA NAMAN SA BAKA HINDUISM IS A FALSE RELIGION INUTIL,0,0,0,0,1,0
1648,oh putangina.... hindi evacuation center yung Pilipinas mga chingchong... manatili kayo sa bansa niyo.. tangina dapat dinedeport lahat ng mga mga chinese na galing sa wuhan... lakinh perwisyo ampota,0,0,0,1,0,0
1649,putangina niyo sabihin nilang ang bobo ng mga babae na driver pero mas maraming tanga na lalaki??? phew,0,1,0,0,0,0
1650,tangina talaga mga sumisingit sa pila bitch kung gurang ka dun ka sa senior lane punyeta pinapainit mo ulo ko,1,0,0,0,0,0
1651,PAG MAY SEMENTO MGA PICTURE NYO SA ML MANAHIMIK NALANG KAYO HA  TANG INA MO BOBO MO NA ANG PANGET MO PA BASAGIN KO YANG MUKHA MO EH HAHAHAHAHAHA,0,0,1,0,0,0
1652,kadiri no? Hahaha in fairness hindi siya Igorot ha? Bwahahaha,0,0,0,1,0,0
1653,"Kaya ko kayo in-unfriend hindi lang sa FB, pati IRL, mga ipokritang born again kuno! ",0,0,0,0,1,0
1654,Basura na Duo BISAYA PA MATIC BOBO. I said what I said tested and ALWAYS PROVEN,0,0,0,1,0,0
1655,PUTANGINA KUNG SINO MATATANDA SILA PA DI MARUNONG PUMILA PUTANGINA ANO BA,1,0,0,0,0,0
1656,Gago ikaw yung bading kung lalaki ka magpakilala ka ULOL!! Pakyu ka!!,0,1,0,0,0,0
1657,fuck baby boomers and not allowing people to feel frustrated and cry. Bakit bawal umiyak? eh kesa ikimkim ko iiyak ko na lang tangina,1,0,0,0,0,0
1658,taena sa buong buhay ko perstaym ko manigaw at mang away ng matanda!!! di mo dasurv respeto ko aga mo manira ng araw leche!!!!,1,0,0,0,0,0
1659,Ulol Shrek.asa ka pa sa catholic votes.katoliko ako pero never ko ibonoto isa man sa mga salot na LPigs,0,0,0,0,1,0
1660,YUNG KAPIT-BAHAY KO DYAN SA APARTMENT NA KUMAKANA NG ADIK DAW KAMI KAYA PUYAT! OLUL NYO! TAMANG KANA KAYO! PALIBHASA ANG BORING NG MGA BUHAY NYO MGA GURANG! HAHAHAHAHA PUNYETA KAYO!!,1,0,0,0,0,0
1661,Parang timang. San nakakakuha ng kapal ng muka tong tandang babaeng may superiority complex??,1,1,0,0,0,0
1662,TANG INA NG MGA KJC FOLLOWERS NA TO! NABOANG NA FULL FORCE KAY BOY SILI (AKA QUIBOLOY) KAHIT LUMINDOL! DI YAN ANAK NG DIYOS POTA! TAENA DI KO NAABANGAN SALE NG PRINSIPYO NILA SA SHOPEE AT LAZADA!,0,0,0,0,1,0
1663,ang daming nag aakalang bading ako haha block kita bakla pakshet ka,0,1,0,0,0,0
1664,Isang malaking pakyu sa gurang kong coworker na laging paikot ikot lang.,1,0,0,0,0,0
1665,ulol manahimik ka nga isa ka rin naman akala mo naman ang linis mo pakyu kaba???,0,0,1,0,0,0
1666,“Babalik ka rin sa lalaki” yuck ew kadiri mamatay ulol pakyu tangina mo,0,1,0,0,0,0
1667,Humanda ka sa akin tanginamong unggoy ka bading negro unggoy squatter ugali squatter pwet mo lasinggero nigger drug pusher squammy bading.,0,1,1,1,0,0
1668,pati sa panaginip ko nakakairita mga lalaki tangina talaga ng mga lalaki pakyu ulol gago i hate you fuck you gago tang ina niyo,0,1,0,0,0,0
1669,Dream on! Sarap duraan mukha mo tanda!!! Who do you think you are old fart? ,1,0,0,0,0,0
1670,hoy probinsyanong lamog ang muka na puro tigyawat dito mo talaga balak mag papansin tangina ka?! Ayaw mo tumigil na hayop ka kaninang kanina kapa namin pinoproblemang papansin ka bobo kaba ?! O sadyang papansin lang?,0,0,1,0,0,0
1671,PUTANGINA NYO BINUHAT KO NA KAYO SA THESIS TAPOS AKO PA AAWAYIN NYO PAG KAYO NAMAN INUUTUSAN KO! AKO NAAA NGAA GUMAWA NG BUONG PAPER!!!! NAG-iNASO BA AKO. PUTANGINA I HATE TO SAY THIS PERO DI KO NA NGA KAYO TINANGGIHAN NA GOGRUPO KAYO SAKEN KAHIT ALAM KONG MG MEDIOCRE-BOBO SHITS KAYO. AT ALAM KO NAMANG GUMRUPO KAYO SAKEN KASE ALAM NYONG KAYA KO KAYONG BUHATIN PERO YUNG MAG AATTITUDE PA KAYO? GAGO! MUKA KAYONG MGA BOBONG TUPA EVERY DEFENSE TANGJNA NYO AKO LANG MAY BOSES TANGINA NYO MGA UGGFFH SKSKSJSKSJSKSJSKKKSJSJI FUUUCK..,0,0,0,0,0,1
1672,"May cheating kink ka pang nalalaman amputa, masama lang ugali mo tanga! HAHAHAHA",0,0,0,0,0,1
1673,pogi ka?? pogi ka?? tngna hinde! pangit mo gago ulol pakyu tanga inutil bobo buang punyeta pakshet leche pisti lintik hayop langhiya kang haup kang bobo,0,0,1,0,0,0
1674,naiinis na talaga ko sa mga koreano na yan tangina lang parang diring diri yung tingin amputa,0,0,0,1,0,0
1675,Panalangin ka jan. Hindi ako nagdadasal gago! Kaw na lang magdasal. Para namang mat pakialam sa Pilipinas diyos nyo. Ulol. Di na nga nya mapahina bagyo tanga.,0,0,0,0,1,0
1676,"wAit lang,,,,,,, humabOl si ate gurl sa gAbi ko hshshshs ang lakas manlait ih purO ka na nga lang pimples ano pinaglalaban mo filter?¿ pArA mawala pimples mo?¿?hshshshshshs i pity ü 😜 'wag kang manlait kung may kapintasan din sa pagmu mukhA mo HAHAHAHA mukha kang tAngA 🤭",0,1,1,0,0,0
1677,BOBO TANGA INUTIL WALANG UTAK TANGINA MO GAGO PAKYU MUKHA KANG BURNIK SANA MAGKANANA ARI MO KINGINA KA WALANG AMBAG SA LIPUNAN SALOT,0,0,1,0,0,0
1678,ulol pakyu ka teh sinusumpa ka na ng buong angkan ko,0,0,0,0,0,1
1679,Nakakahiya Naman Sa Mga Arabo Mong Likers Ayy Sareeh ,0,0,0,1,0,0
1680,Real talk lang yung mga ibang new students dito na Adventist rin naman tangina mas malala pa yung attitude and behaviour pagdating sa worship/devotional time namin kesa sa mga non Adventist dito,0,0,0,0,1,0
1681,ang bobo mo naman english na nga di mo pa naintindihan ibig sabihin nung sinabi nya,0,0,0,0,0,1
1682,PUNYETANG MGA LALAKI NAGAANAK TAS DI MAGSUSUSTENTO DAPAT SA INYO PINAPAKAPON TANGINA NYO,0,1,0,0,0,0
1683,president paki take action yung putangina baklang supot yung daily water interruption from may up to now in kupal maynilad,0,1,0,0,0,0
1684,hanggang buto mo pakyu ulol gago tanginamo putangina ka akin yan,0,0,0,0,0,1
1685,"PUTANGINANG CREDIT CARD YAN GUSTO KO LANG MALAMAN BALANSE NG TATAY KONG KAMAMATAY LANG PARA MABAYARAN KO NA, DAMING DAMI PANG PAPELES ANG KAILANGAN! BUTI NGA MAGBABAYAD PA AKO EH KUNG WAG KO NA KAYA BAYARAN UN!",0,0,0,0,0,1
1686,SI BONG REVILLA BUMIBILI NG AIRTIME YUN HINDI BINIBIGYAN NG SHOW. PARANG WOWOWEE OR EAT BULAGA,0,0,0,0,0,1
1687,ge goodluck. bka makakita ka nnman ng badjao hahah” HAHAHAHA badjao amp kadiri yung break ko eh bungi bungi huhuhu,0,0,1,1,0,0
1688,HINDI KO GINUSTO MABUHAY SA MUNDO NA ITO SA ORAS NA ITO TSAKA SA BANSANG ITO HA TANGINA KA KAHIT NANAY KITA WALA AKONG PAKIELAM INTAY KA LANG PAG NAKAAHON AKO ULIT ISASAMPAL KO SA MUKHA MO KAYA KONG GAWIN KAHIT NASA ILALIM KA PA NG LUPA GAGO,1,0,0,0,0,1
1689,favorite kasi kita yie tangina mo pangit mo tangina nito pakyu,0,0,1,0,0,0
1690,NAPAKABOBO NUNG INTSIK SAMIN GAMITIN MO YUNG MATA MO HUNGHANG KA,0,0,0,1,0,0
1691,"Inang millenials to. Kuyugin sa labas, tas busalan ang bibig, tas itali sa plane palabas ng earth.",1,0,0,0,0,0
1692,mag break sana kayo ng ka landian mong tangina ka landi mong gago ka putang ina mo,0,0,0,0,0,1
1693,Lol. Millennials #useless #takotmagrally,1,0,0,0,0,0
1694,ayan mag gento ka lang nang mag gento para mawala cholesterol sa katawan mo,0,0,1,0,0,0
1695,putang1na mga atat wala pasabugin ko mukha niyo eh kahit ganyan na yan sakit sa tenga wala bingi kana wala pang new year dito bwiset,0,0,1,0,0,0
1696,Lahi Malnourish amf. papansin wla nmn ambag sa lipunan. Agot na igorot,0,0,1,1,0,0
1697,"tangina mo NICK ha ang panget ng pagmumukha mo nakita mo na ba mukha mo sa salamin, tangina mo ang pangit mo ha tangina mo at ano yung sinasabi mo na pulubi at tagahugas ako ng pinggan ha tangina mo, tignan mo nga bahay ko village yan at at at ikaw naman tangina mo skwater",0,0,1,0,0,0
1698,YUNG BOBOTANTE NILA TANGINA NYO DIN KUNG PWEDE LANG KAYO IBENTA SA CANCER RESEARCH INSTITUTE AS HUMAN SPECIMENS MAS MAY PAKINABANG KAYO SA HUMANITY,0,0,0,0,0,1
1699,"Panget mo na nga, panget pa ugali mo, bobo mo pa. Da/rryl Yap tanga BOBO",0,0,1,0,0,0
1700,GAGO WALANG MONK NA HINDU HAHAHAHAHH BOBO AMPUTA FUCK U FUCK BUDDHA,0,0,0,0,1,0
1701,everything about hinduism is bullshit fuckers and their followers were evil,0,0,0,0,1,0
1702,"Ang kabataan ang pag-asa ng bayan pero yung mga matatanda, putangina niyo mamamatay na nga lang",1,0,0,0,0,0
1703,fuck buddhism hinduism what fucking ever they are mga putanginang pauso ng vegetarian style human rights offender naman leader,0,0,0,0,1,0
1704,tangina prof ulit namin si tanda 😭😭 pota tanggap ko na agad yung tres mo taena mamatay ka na,1,0,0,0,0,0
1705,kahit patayin mo pa sarili mo di ka parin pipiliin ni evo step sis kapal mong bobo ka sana matuluyan kana,0,0,0,0,0,1
1706,"TANGINA NG EX KO, AYAW UMAMING NAG-CHEAT, WALA PANG 2 WEEKS NUNG NAG-AWAY KAMI MAY BAGO NA! INANNOUNCE NYA PA SA FB NA IN RELATIONSHIP SYA. MAG FFIVE YEARS NA SANA KAMI. PAKYU KA TLGA NG NANAY NG INA MO KA!",0,0,0,0,0,1
1707,"tanginang mga kakampi yan sa ml, puro bisakol na bobo",0,0,0,1,0,0
1708,"PUTANGINA MO AND MONGOLOID PILOT SA AIRPORT PUTANGINA MO, ANG UTOS KO I-CHECK MO KAAGAD ANG BOX NG reCAPTCHA TANGINA KA TAPOS MAG-MAID, MAG-YAYA OR MAGCOOK KA MAG-ISA MO!! I'LL TEACH.",0,0,1,0,0,0
1709,"fuck Carmelite nuns lahat ng mga dilawan na pari, obispo estupido kayo",0,0,0,0,1,0
1710,"The audacity of some adults to say na ""Mga kabataan talaga ngayon hays"" but they can't even help an old woman to cross a road. Pakyu sa mga Puta kanina!🖕",1,0,0,0,0,0
1711,Makulong ka sana para mag tanda ka sa mga ka walanghiyaan mo. Pahirapan mo pa nanay ko mag bayad ng mga utang mo. Pakyu ulol.,0,0,0,0,0,1
1712,Tutulog na raw tapos paonline online ulol pakyu namoka hayop!,0,0,0,0,0,1
1713,"BHIEEEE HAHAHAHHAHAA Kadiri mukha moooo. Panget mo na nga ang bobo mo pa. Wala naman may pake sayo beh. Di tumatanggap ng bobo sa teuland kaya Tama lang, bawal bobo dito.",0,0,1,0,0,0
1714,"PUTANGINA NUNG MGA BOBO BOOMER TANGINA NIYO KAHIT MAY PERA KAYO PULPOL PA RIN MINDSET NIYO SA TRABAHO GAGO. TIYAGA? SINO GUSTO MAGTIYAGA SA TRABAHONG HINDI KA BABAYARAN NANG MAAYOS TSAKA TOXIC ANG ENVIRONMENT TAPOS EEXPECT MO MAGING STABLE KAMI KAAGAD HABANG NAGSISIMULA PALANG KAMI, WALA KANG KARAPATAN MAGSALITA LALO NG NABUHAY KA LANG SA COMFORT ZONE MO AH TANGINA COCKBLOCKER KA DIN SA MGA POTENTIAL NAMIN SIMULA BATA PALANG KAMI EH TANGINA KANG NANAY KA TALAGA BOBA",1,0,0,0,0,0
1715,nakakainis ka ang sarap mong patayin ang manhid mo multo ba ako sa paningin mo mag salamin ka kaya. BULAG KA BA?!,0,0,1,0,0,0
1716,"PUTANGINA NUNG MGA NAGPOPOST NG PROFILE SA MGA DATING APPS NA ""LOOKING FOR SOMEONE WHO CAN MAKE ME LAUGH"" CLOWN ATA HANAP MO DI JOWA KINGINA NYO",0,0,0,0,0,1
1717,awts! Kadiri mare kababae mong tao! Amoy arabo! LOL! Hahahaha,0,1,1,1,0,0
1718,magpakamatay ka na para mabawasan ang bobo,0,0,0,0,0,1
1719,sa tingin niyo ba abnoy ako ulol tangina niyo ibang iba na ako hindi na si ryan ang nakilala niyo mga gago,0,0,1,0,0,0
1720,Gorayeb magpakamatay ka na bobo mo.,0,0,0,0,0,1
1721,i swear to god ang bobo ng mga tao dito,0,0,0,0,0,1
1722,buti na lang talaga d ka naging jowa ng tropa ko ang panget mo ang bobo mo pa,0,0,1,0,0,0
1723,"kerengkeng, kirida, kabit, malandi, pokpok, mistress, haliparot, hindot, no. 2, prosti, makati, pakarat, pakantot, MALANDI! ",0,1,0,0,0,0
1724,kaw nga ang lakas mo manlait akala mo ang ganda ganda mo at ang kinis kinis mo. May bayag ka pa rin at lalaki ka pa rin sinilang.,0,1,0,0,0,0
1725,tangina talaga pinagmamalaki mo pa na catholic ka? almost all of u are devils idol mo si mother theresa? then fuck her and fuck u fucking go to hell devils,0,0,0,0,1,0
1726,Ulol pakyu nagtatampo nako sayu e end ko na affinity natin,0,0,0,0,0,1
1727,"Wag patulan ang immature porket millenials tayo, be a good example. Have some class ",1,0,0,0,0,0
1728,KINGINANG HS STUDENTS NA KATABI KO SA JEEP KANINA . LIGO LIGO RIN BAGO PUMASOK NG SCHOOL POTEK. AMOY COMPUTER SHOP PA EH.,1,0,1,0,0,0
1729,TANGINA GUSTO MO MAGING MONGHE? MAGING BUDDHA MAS OK PA PUTACA,0,0,0,0,1,0
1730,SUMUGOD MAG ISA NA PATAY SABIHIN VOVO KAKAMPE WTF NYARE PH. PURO BISAKOL GAMER NGAYON KAIYAKKKK ,0,0,0,1,0,0
1731,sino ka ba kasing hayop ka panget mo puta,0,0,1,0,0,0
1732,"tanginanuhhh iniisa isa ko yung sisig, diko masikmura kumagat ng baboy dinaig kopa muslim",0,0,0,0,1,0
1733,ulol mukha kang burnik ,0,0,1,0,0,0
1734,fuck ang mga taga iglesia ni cristo kung makapanghusga hoi kayong mga ulol kala nyoo porket nagsisimba kayo eh...,0,0,0,0,1,0
1735,Proud pa syang born again christian.... Di ganyan ugali ng mga born again... Tsk tsk,0,0,0,0,1,0
1736,kupal na kupal ka boi ilang babae ba gusto mo sasampal ko sa mukha mo trabaho na tinatrabaho mo pa bida bida,0,0,0,0,0,1
1737,Kaya ko pa intindihin kung menor de edad ka. kaso mas matanda pa kayo sakin. Ulol pasad boi sad boi ka pa dyan. Buti sana kung maputi at makinis yang betlog mo. I bet u barely even give attention to it 🤣. Fuck you & your friends parepareho kayong basura.,1,1,1,0,0,0
1738,Grabe ka sa yuck nikki e sa ating apat ikaw mas mukhang badjao Dinamay pa ako eh,0,0,1,1,0,0
1739,nagiinit bibig ko kanina pucha ayoko talaga makakaharap yung babaeng iyon,0,1,0,0,0,0
1740,"Alam nyo. I don't want to badmouth my hospital pero tangina talaga ng mga baby boomers! You think you own your workmates? Tangina di ko kasalanan if I make friends easily bakit ka ba nagseselos jan ganda ka ba hahaha",1,0,0,0,0,0
1741,Manahimik kang lumpo ka! wala ka na ngang inambag ang ingay mo pa tangina!,0,0,1,0,0,0
1742,OO PUTANG INA MO BISAYANG BISAKOL KA IKAW KAYA ANG UNANG MAMATAY,0,0,0,1,0,0
1743,"napaka talaga nitong negro na to, sarap saksakin ng gluta eh ",0,0,1,1,0,0
1744,"Tangina talaga ng close-minded, self-centered, illogical baby boomers eh.",1,0,0,0,0,0
1745,PUTANGINA NUNG RESULTS NG NATIONWIDE SURVEY FOR SENATORIAL ELECTIONS!! WE’RE ALL DOOMED MGA GAGO,0,0,0,0,0,1
1746,"Lol these baby boomers hate Nadine Lustre so much 😆 Tangina nila maging relevant naman sila. Hahaha Let these people know that MENTAL HEALTH is not something we use against each other, not like in the past 😏 I love me a millenial queen",1,0,0,0,0,0
1747,Why would we listen to your stupid opinion/and ur I Think. When we are more educated than u stupid troll and hater attention seeker si bakla amputa,0,1,0,0,0,0
1748,At ang dami kong mga Born-Again Christian friends na nagoyo ng ganyang kabastusan ha! Unfriended ko na sila... ayoko makipag-kaibigan sa TANGA!,0,0,0,0,1,0
1749,AAAA TANGINA NG MGA LALAKI TALAGA AMPOTANGINA HAYOP PAKSHET WTF KAU,0,1,0,0,0,0
1750,Pwede bang awayin yung mga baby boomers (and even millennials smh 🙄) na relatives??? Is “stop pestering my future” a valid and charitable argument????,1,0,0,0,0,0
1751,PAKYU MUKHA KANG BETLOG OA MO BHIE KUMUKULO YUNG DUGO KO PAGNAKIKITA KO KITA TANGINA MO KAININ MO TAE MO PANGET NG PAPA MO PANGET NG NANAY MO SYEMPRE DI KA EXEMPTED PANGET KA DIN PISTENG YAWA KAPAY KAPAY KA SIS,1,0,1,0,0,0
1752,"PUTANG INA NAMAN WALA BANG PERMANENTENG SOLUSYON PARA MAPALAYAS AT MA BAN NA NG TULUYAN YANG MGA BADJAO MENDICUNTS NA YAN?? NAKAKA IRITA NA E. KONTI NA LANG HAHAGISAN KO NA LANG NG MOLOTOV MGA YAN SA GABI! SUKI NA AKO NG BARANGAY, MAMAYA SUKI NA RIN AKO NG SOCIAL WELFARE DESK O KUNG ANO SA MUNISIPYO REEEEEEEEEEEEEEEEEEEEE",0,0,0,1,0,0
1753,tangina talaga kapag baby boomers na ang nabulag apektado ang buong komunidad dahil nasa kanila awtoridad im freaking nanggigigil hahahaha :)))))),1,0,0,0,0,0
1754,Sana mamatay na kayong dalawa. Ew. Jehova pa naman ganyan mga ugali! Pakyu,0,0,0,0,1,0
1755,ansaya dba sigaw ng sigaw ang mga KULTO ni Manalo!  buhoo!mamatay ka at imbalsamo kita!,0,0,0,0,1,0
1756,salamat bading pakyu ka talaga haha,0,1,0,0,0,0
